text,label,suspected_label,matched_keywords,label_keyword_score,suspected_keyword_score,risk_reason
难以善终闲置品～杯具鸟～～～难以善终人士含泪飘过……咱又是一样，，，一开始有魅力，后来就吸引不到自己想要的那个人，，，哈哈，，，，你真开心，难以善终！哈哈哈哈哈哈哈哈！一开始吸引，之后魅力大减你适合做朋友还是爱人】你总是认为自己的性格并没有多大的问题，可纠结的是你喜欢的人总说你适合做朋友，就好像喜欢你的人，你也认为只适合做朋友一样，看看在别人眼里的你是怎么定位的吧？,厌恶,喜悦,开心 | 喜欢 | 哈哈,0,8,possible_label_mismatch
哎中国移动腾讯我觉得它们一点价值也没有失望失望失望失望失望失望失望失望..........《福布斯》中文版发布了“2010中国品牌价值排行榜”，中国移动蝉联榜首，而腾讯和太平洋保险首次入榜，并成为“十佳俱乐部”的新成员。,愤怒,低落,失望,0,8,possible_label_mismatch
就算不要RP我也要说得冠军固然开心但是更开心的是嘿嘿退赛！！！！！！！啊哈哈哈哈哈哈哈哈哈哈哈哈哈,愤怒,喜悦,开心 | 哈哈,0,8,possible_label_mismatch
==有点..搞笑？小剧场无限欢乐！我想和他在一起阿！我想他给我生个孩子阿XDDD！啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈话说看完这个MV我才发现我原来是看过纨绔的，只是忘记了而已，只对屠夫那对有印象黑线扭头世子！！！快看！！！你看过没！！！景卿版二太子和狐王！！！！,厌恶,喜悦,哈哈,0,8,possible_label_mismatch
"围观。哈哈哈哈有点扯=--==噗哈哈哈哈哈哈哈噗哈哈哈哈哈哈哈麻雀的确应该是中国的国鸟,因为它具备了中国人的基本素质和涵养。。。。",愤怒,喜悦,哈哈,0,8,possible_label_mismatch
"自己生气也经常气别人的人，一般活70岁，经常让别人生气自己不生气的人，一般活80岁；我介于二则之间。阿弥陀佛我不气,谁人又能气我经常自己生气的人，一般活50岁；经常受别人气的人，一般活60岁；自己生气也经常气别人的人，一般活70岁，经常让别人生气自己不生气的人，一般活80岁；不管别人怎么气都能淡然处之的人，一般活90岁；从不气别人自己也不生气的人，自然长命百岁。",喜悦,愤怒,生气,0,8,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我彻底明白老韩雇保镖的用意了~~~(-┏)。这....这...==天啊你们是想要怎样要被挤死在中间了...庚宝周围。。。。,厌恶,喜悦,哈哈,0,8,possible_label_mismatch
回复工作去了我也很反感，刚开始我有点看晕了~感觉乱七八糟~以为是个泼妇~原来是个泼妇式的男人~为啥要挨骂，玩微博就为了自己跟对脾气的朋友乐和。来这骂我，可否？已为君备好热茶及冷饮。欢迎你骂我，除了不要骂我爹娘之外！你想骂什么都行。你骂一句我附和你一句，直到你骂不动为止。这是你对我的偏见，与他们无关。请你骂我，如果你觉得这样好受点,喜悦,愤怒,骂,0,8,possible_label_mismatch
啊哈哈哈哈第一天蝎！哈哈哈哈哈哈至少第一是准的！！！哈哈哈哈～不！准！第一应该是双鱼这个不准！！！所以就最喜欢射手了嘛。吃醋什么的，最不好玩了这次排第一，我认了顺便说下，这狗狗挺可爱。午睡会-。-,低落,喜悦,喜欢 | 哈哈,0,8,possible_label_mismatch
额额额我笑喷了...好惡吖笑死哥啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈!!!!!!!!!!两只激情燃烧中的猫，第3只发现后，居然...........,厌恶,喜悦,哈哈 | 笑死,0,8,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈！！！！！！今天太开心太开心…各种欢乐各种调戏…孙乐一出来就问我们要醋，说醋呢？我说神马，他加重语气说醋呢…于是我们各种求，求对视求摸脸等等…宝贝笑了，然后很无奈的笑着摆手，说好好好知道了。我们一路各种调戏，韩庚你累吗我们好累啊，韩庚你瘦了好好休息。八拉八拉…宝贝上车的时候露了灰色内内…咩哈,愤怒,喜悦,开心 | 哈哈,0,8,possible_label_mismatch
炎先生你不但话痨还很可爱哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！哈哈捶！噗,厌恶,喜悦,哈哈,0,8,possible_label_mismatch
靠，别是你丫设计的吧哈哈哈哈哈哈哈哈哈哈，好欢乐哈哈哈哈哈哈哈…你越来越有才了…我说怎么越看韩国队队服越眼熟呢,低落,喜悦,哈哈,0,8,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈。它有5個週五，五個週六，五個周日，?個朋友，4天之後會得到很多。希望大家都幸福.....,厌恶,喜悦,幸福 | 哈哈,0,8,possible_label_mismatch
搞什么啊公司眼睛歪的吧！我希外貌怎么可能只是中档！偶吧你要努力啊！哈哈哈哈哈好吧。。我儿子是吊车尾！！！！哈哈哈哈哈哈啊哈其他不说，看到外貌排名我HLL的喷了，哈哈哈哈哈哈哈100811★排名★#2010SM公司对亚洲天团SJ成员在各个方面做的排名#,愤怒,喜悦,哈哈,0,8,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈←笑的太不厚道了哦--振作啊!!!公主還在等你啊...........表演到一半天氣熱中暑了,厌恶,喜悦,哈哈,0,8,possible_label_mismatch
小六子，生日快乐！生快也是她生日神马？6666今儿生日？？啊啊啊迟到地说句生日快乐……俺正在江北候车室，跟嫩呼吸同一个城市的氧气，这漫天的雨夹雪，就是俺满心的祝福……哈哈酸倒牙了吧。。囧囧囧的我，祝福错了····不过祝福是真心到的！图也是专门为你而P的！亲爱的童鞋，生日快乐！很高兴因为黄晓明而认识你，让我们大家快乐的继续走下去！希望在未来的日子里，好事追着你，幸福盯着你，病魔躲着你，痛苦远离你，开心跟着你，万事顺着你，成功属于你！HC永远！,厌恶,喜悦,开心 | 高兴 | 快乐 | 幸福 | 哈哈,0,8,possible_label_mismatch
会讲上海话！！！太有意思了！强烈的想听你翻唱的欲望这也叫“歌”？我辈凡夫俗子理解和接受不能啊……啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈和哈哈哈下出来没？我老公说歌名不应该叫忐忑，应该叫得瑟这个墙裂滴激起了我的翻唱欲钱柜有伐啦？,愤怒,喜悦,哈哈,0,8,possible_label_mismatch
★狮子—臀部30%，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，★水瓶—腰腹80%,低落,喜悦,哈哈,0,8,possible_label_mismatch
围脖有爱，生日祝福。谢谢，现在很开心了，因为在凌晨收到这么多祝福今天必须开心，今后必须开心，因为又大了一岁。要理解了，生命的一个很大意义，是要哄自己开心。那上千个切掉回忆的画面，眼泪不能流过十二点。生日快乐！我对自己说。蜡烛点了，寂寞亮了。。生日快乐！泪也融了！我要谢谢你给的你给我的一切祝我自己本命年生日快乐！又老了一岁。。。祝我生日快乐-,厌恶,喜悦,开心 | 快乐,0,8,possible_label_mismatch
他们会说我是神经病快乐的能力！【生活并不缺乏快乐，需要的是发现快乐的眼睛】愚人向远方寻找快乐，智者则在自己身旁培养快乐。生活里的每一个细节都蕴藏着快乐，只是在于你是否感受到了而已。快乐着的人，每一件事，每一个人身上，他都能发现能令自己欢悦的因素来，并让快乐扩张，鼓舞和影响了周围的人。,厌恶,喜悦,快乐,0,8,possible_label_mismatch
“做一个温暖的女子。做一个爱笑的女子。快乐并懂得如何快乐。快乐并感染身边的人快乐。尽力做到更好。偶尔任性，却不犀利。偶尔敏感，却不神经质。乐意和大家分享所有开心和不开心的事情。高兴，就笑，让大家都知道。悲伤，就哭，然后当做什么也没发生。”,厌恶,喜悦,开心 | 高兴 | 快乐,0,7,possible_label_mismatch
"哈哈.mua谢谢谢谢.大家都越来越索哈哈哈哈啊生日快乐啊！今日仲未过，哈哈！祝你越来越索啊！cyy18岁了,!!~好多人生日哦今天.所以我也凑了个热闹..然后在广州的手机号暂时用不到呀.所以短信的祝福看不到呀哎.不过好谢谢你们哦.qq.上收到了.即使我不在你们身边,你们还是记得我哈哈.谢谢18年来我曾经碰过见过的所有人,或许我曾经应为你们而改变,才有现在的cyy.也祝今天生日的生日快乐",厌恶,喜悦,快乐 | 哈哈,0,7,possible_label_mismatch
什么时候能实现？。幸福就是我在街上摆摊不会被打；幸福就是我有了冤屈，法院能公正处理；幸福就是我靠自己的能力得到好的工作，而不会被干部子弟代替；幸福就是官员与人民是平等的；幸福就是我出去买菜，家里房子不会被拆；幸福就是我能够有尊严的活着；幸福就是我每天都不必担心孩子的安全--------,厌恶,喜悦,幸福,0,7,possible_label_mismatch
我吃过不少。。不好吃膜坏了么？神似鲍鱼呀，据说营养价值并不像吹嘘的那么高。哈哈，哈哈哈哈哈哈哈哈哈哈哈哈口感如何?极品鲍鱼原来是这个样子的？！,厌恶,喜悦,哈哈,0,7,possible_label_mismatch
恩呢，快乐快乐~你也生日快乐哈！刘心也生日么~生日快乐！！！！！！！！小心生日快乐！自信起来哟！生日快乐！比赛加油生日快乐!!!,低落,喜悦,快乐,0,7,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈啧啧，姐姐，屎字写错了回复它还指望各位阿姨来看它呢。要带礼物才行[挖鼻尿]睡得那个香！,厌恶,喜悦,哈哈,0,7,possible_label_mismatch
"哈哈哈，我也喜欢~~~暴喜欢~~~别管我今天穿什么感觉不太习惯,我有点邋遢有点懒但也喜欢打扮。其实我内心很简单只想要不一般,管你喜欢或不喜欢,爱看或不爱看。哈哈",低落,喜悦,喜欢 | 哈哈,0,7,possible_label_mismatch
讨厌，但是自己也说的确讨厌我也最讨厌.~!!!!!!!!!!!!!!!!!!!!讨厌~~~~~~~没错，很讨厌这是我最讨厌的一个字.哦唐诗经常讲啦【最讨厌的话，大家都是什么？】跟人感情诚挚地说了一大摞，结果换回这个字。,低落,愤怒,讨厌,0,7,possible_label_mismatch
幸福不远，就在心中。。。。哈哈，昨天刚更微搏说明幸福是一种信仰(来自:)儿时，幸福是一件实物；长大之后，幸福是一种状态。然后有一天，我们才发现，幸福既不是实物，也不是状态，幸福是一种领悟。早安,厌恶,喜悦,幸福 | 哈哈,0,7,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈这个。。。啊。。。。昂。。。嗯。。。。不是一级别啊【翩然·湛】【就。。突然想拼个图。。大家欢乐下。。。真是天上地下啊。。。差距啊。。啧啧】@言域今生,厌恶,喜悦,哈哈,0,7,possible_label_mismatch
我离幸福还TMD16年呢。。。。。北方人比南方人幸福；男人比女人幸福；41岁的男人、28岁的女人处于幸福的巅峰点；公务员和房地产从业者最有幸福感；超一半受访者认为，赚到钱才能“赚”到幸福；家庭月收入12001-15000元则是人幸福拐点。（BY江苏卫视+零点研究咨询集团）,低落,喜悦,幸福,0,7,possible_label_mismatch
"给力啊~哈哈真给力~院学生会啧啧我怎么不知道我们做了这个活动啊太给哈哈这个必转，必定火院学生会～哈哈哈哈哈痴线哈哈哈哈这个太给力了吧~:的确挺艰难的信息学院的艰难决定,哈哈哈~~~",厌恶,喜悦,哈哈,0,7,possible_label_mismatch
孰轻孰重【一片垃圾，一条生命。】请注意自已的行为，请爱惜环卫工人的生命，请不要随手丢垃圾！~~~~~点滴中可见每遇大灾难时中国人表现的所谓“爱心”多么冲动，甚至伪善。一片垃圾，一条生命成都市一周内两名环卫工人被撞身亡，皆因捡拾快车道上的垃圾。随手乱丢垃圾是痼疾，仅从辛亥革命算起，百年了，陋习难改。在快车道上乱扔垃圾，不仅仅是卫生问题，是珍惜环卫工人生命的问题。图为环卫工人高国琼家属的悲伤。一片垃圾，一条生命。,愤怒,厌恶,垃圾,0,7,possible_label_mismatch
食色性也神似鲍鱼呀，据说营养价值并不像吹嘘的那么高。哈哈，哈哈哈哈哈哈哈哈哈哈哈哈有形好看，好吃吗？口感如何?想啥呢？这是海鲜食品，呵呵！极品鲍鱼原来是这个样子的？！,厌恶,喜悦,哈哈,0,7,possible_label_mismatch
周哈哈，，你又哈哈哈哈哈哈了金牌大风。金牌大风。金牌大风。。哈哈哈哈哈哈哈。。。,愤怒,喜悦,哈哈,0,7,possible_label_mismatch
"哇哈哈哈哈哈哈哈哈哈哈哈哈哈哈希望我""儿子"",向它学习...",愤怒,喜悦,哈哈,0,7,possible_label_mismatch
哈哈哈哈哈····笑死我了OMG.。笑死我了！搞不懂啊，搞不懂~~就是想笑！！额的神啊啊哈哈哈哈啊救命啊唉.....不解释.......哈哈哈。好大一个笑话呀。我笑喷了分享图片,厌恶,喜悦,哈哈 | 笑死,0,7,possible_label_mismatch
苍天啊，不要耽误了孩子未来的幸福生活，呵呵呵。Wakawaka～把我笑得说不出话捞。。。谁画的。。。哈哈哈哈哈哈哈哈哈哈哈哈，这个比较逗~。八戒悲剧了。二师兄，勿删！,低落,喜悦,幸福 | 哈哈,0,7,possible_label_mismatch
哈哈哈.我笑了哈哈哈哈哈哈哈哈哈:哈哈~~笑死我~~“大雄，老师给你90元，你再去跟胖虎借10元，这样你总共有多少钱？”大雄：“0元。”老师：“你根本不懂数学！”大雄：“你根本不懂胖虎！！！”,愤怒,喜悦,哈哈 | 笑死,0,7,possible_label_mismatch
流川枫你要笑死爹啊！第一次看到全系列噗HHP不行了太恶搞鸟~~哈哈哈哈哈哈哈哈笑死我了擦咧……马克噗哈哈哈灌篮高手版《还珠格格》！！！表情到位到喷饭~~~,愤怒,喜悦,哈哈 | 笑死,0,7,possible_label_mismatch
"哈哈，你喜欢就好。开心就好别管我今天穿什么感觉不太习惯,我有点邋遢有点懒但也喜欢打扮。其实我内心很简单只想要不一般,管你喜欢或不喜欢,爱看或不爱看。哈哈",低落,喜悦,开心 | 喜欢 | 哈哈,0,7,possible_label_mismatch
我也是幸福的，so别为我担心。都有过不知道自己是幸福的，要好好珍惜:现在只缺少第17项我的幸福满满的真的很感谢所有给我幸福的人我会好好珍惜幸福的十一种字符其实幸福很简单，你幸福吗？,厌恶,喜悦,幸福,0,7,possible_label_mismatch
他对我真好，比我对自己都好！让我时时刻刻充满幸福的感觉，之前看他的短信……好幸福，不是甜言蜜语，简简单单，却让我有很幸福的感觉！没遇到他之前，都没想到会有人对我这么好，那个对我好的人，偏偏又是我喜欢的类型！每天都沉浸在幸福之中！爽到爆~哈哈！,愤怒,喜悦,喜欢 | 幸福 | 爽 | 哈哈,0,7,possible_label_mismatch
哈哈哈哈哈哈哈哈哈哈哈哈哈哈我那双就是8E来着这就是命啊!!原来即使是正品converse鞋，不同厂生产质量都差好远！下图教你辨识匡威鞋质量好坏的方法，只要简单体鞋舌代码就可以。其实好多专卖店热卖的特价货，质量都是最差的8E，大家真是要小心！【有些鞋舌的代码会在下面，对照一下列表就可以】,厌恶,喜悦,哈哈,0,7,possible_label_mismatch
